code,MAE_model,RMSE_model,MAE_garch,RMSE_garch,QLIKE_model,QLIKE_garch
1216,1.1383466720581055,3.4887619018554688,1.392501711845398,3.624887228012085,1.301960825920105,1.1688166856765747
1301,2.671020030975342,8.035438537597656,3.1512413024902344,7.951659679412842,2.107701301574707,1.871649980545044
1303,3.2225141525268555,9.850089073181152,3.786491870880127,9.271476745605469,2.2704358100891113,2.007244110107422
2002,2.569915533065796,8.956524848937988,3.1348044872283936,8.292838096618652,2.112717390060425,1.728081226348877
2059,6.394224643707275,15.008578300476074,7.433658123016357,14.383203506469727,3.2023680210113525,2.7770028114318848
2207,3.569960355758667,10.289308547973633,4.209136962890625,10.128387451171875,2.767223834991455,2.3105697631835938
2301,4.215012073516846,12.373689651489258,5.218207359313965,12.058722496032715,2.8122875690460205,2.3730111122131348
2303,4.34120512008667,10.596879959106445,5.24137020111084,10.643199920654297,2.8221874237060547,2.449357271194458
2308,4.246140003204346,10.187255859375,4.966585636138916,9.599878311157227,2.8785808086395264,2.503509521484375
2317,3.5298657417297363,10.79554557800293,4.232759475708008,10.32194995880127,2.6061923503875732,2.21415114402771
2327,5.9344682693481445,14.91682243347168,7.082321643829346,14.185903549194336,3.2347776889801025,2.7660107612609863
2330,3.2405200004577637,8.716344833374023,3.838503122329712,8.615570068359375,2.503474235534668,2.271824359893799
2345,7.826471328735352,16.833282470703125,9.222067832946777,16.281314849853516,3.746117115020752,3.1732475757598877
2357,3.8198323249816895,11.815656661987305,4.665764808654785,11.560114860534668,2.8041749000549316,2.3068618774414062
2379,4.747213840484619,10.721333503723145,5.64185905456543,10.494001388549805,3.025118589401245,2.636641263961792
2382,4.783502101898193,13.319764137268066,5.569814682006836,12.613394737243652,2.869168281555176,2.3975038528442383
2383,7.929640769958496,17.27456283569336,9.539203643798828,16.700471878051758,3.7766799926757812,3.160649538040161
2395,3.2135984897613525,8.666603088378906,3.8107049465179443,8.315860748291016,2.689763307571411,2.297804594039917
2412,0.40676549077033997,0.993868350982666,0.4584299325942993,1.0395233631134033,0.19697381556034088,0.20964527130126953
2454,5.6484761238098145,12.749934196472168,6.591562747955322,12.202752113342285,3.258118152618408,2.8023016452789307
2603,9.913830757141113,22.220491409301758,11.443331718444824,20.77539825439453,3.7969727516174316,3.2135837078094482
2609,10.378519058227539,23.11547088623047,11.707619667053223,21.597646713256836,3.972911834716797,3.3576831817626953
2615,11.205272674560547,24.17902946472168,12.598006248474121,22.260723114013672,4.065313816070557,3.4030470848083496
2880,1.2735252380371094,5.903322219848633,1.49288010597229,5.149204730987549,1.4278234243392944,1.2258180379867554
2881,2.170175075531006,6.883439064025879,2.6371536254882812,6.702157974243164,1.9655678272247314,1.7553824186325073
2882,2.1741440296173096,7.422311305999756,2.661982297897339,7.089112281799316,2.0081546306610107,1.7236937284469604
2883,2.3908092975616455,8.438215255737305,2.8945744037628174,7.861990451812744,2.2450673580169678,1.9191967248916626
2884,1.5591020584106445,10.0331449508667,1.781661033630371,9.224276542663574,1.5817071199417114,1.2325719594955444
2885,2.000300884246826,7.470827102661133,2.288797378540039,6.551041603088379,1.854049563407898,1.5633383989334106
2886,1.1238980293273926,4.01724910736084,1.2889728546142578,3.9567549228668213,1.443476676940918,1.3066033124923706
2887,1.744123935699463,7.673812389373779,2.103283405303955,6.796877384185791,1.7610746622085571,1.566579818725586
2890,1.6122037172317505,5.948777675628662,1.9542393684387207,6.0529913902282715,1.7117040157318115,1.5006097555160522
2891,1.8748196363449097,6.558089733123779,2.1751441955566406,6.1467156410217285,1.8917343616485596,1.6171907186508179
2892,1.1355836391448975,6.1912007331848145,1.311429738998413,5.329071998596191,1.2199732065200806,1.076521396636963
2912,0.9671696424484253,2.9033443927764893,1.1668016910552979,3.0004303455352783,1.2260980606079102,1.0789583921432495
3008,4.932383060455322,13.159975051879883,5.886353969573975,12.485124588012695,3.155168294906616,2.6824936866760254
3017,9.813559532165527,20.18463134765625,11.751310348510742,19.275222778320312,3.9877350330352783,3.3996450901031494
3034,4.672685623168945,11.713288307189941,5.716324329376221,11.757805824279785,2.9600813388824463,2.611326217651367
3045,0.7289719581604004,2.502068281173706,0.7973132133483887,2.1893413066864014,0.6700418591499329,0.6033675074577332
3231,5.464860916137695,14.784951210021973,6.274683475494385,13.74653434753418,2.889878988265991,2.4562020301818848
3661,12.439458847045898,23.51207160949707,14.5233154296875,22.45456314086914,4.270768642425537,3.6943199634552
4904,1.028827428817749,2.577929973602295,1.2067440748214722,2.571815013885498,1.1001336574554443,0.995704174041748
4938,2.2967405319213867,8.93196964263916,2.9798762798309326,9.03873062133789,2.047715187072754,1.7741094827651978
5871,4.136538505554199,11.762675285339355,5.142840385437012,12.031195640563965,2.7709286212921143,2.4173943996429443
5880,0.9759681224822998,4.014402866363525,1.1474751234054565,4.009744644165039,1.1218980550765991,1.0791181325912476
6505,2.9708805084228516,7.974149703979492,3.5751845836639404,7.79744291305542,2.3442630767822266,2.0710320472717285
